월 구분,주 구분,브랜드명,상품명,프로모션,유형구분,일 구분,목표,캠페인,세트이름,비용,노출,클릭,전환수,전환값,ctr,cpc,cpa,cvr,roas
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-01,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,7-데이지,984.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-01,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,데이지영상 사라,170638.0,11292.0,173.0,10.0,322200.0,1.53,986.0,17064.0,5.78,189.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-01,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본,272204.0,17697.0,197.0,13.0,324362.0,1.11,1382.0,20939.0,6.6,119.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-01,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,영상 나경 자막 뿌꾸,3647.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-01,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,영상 애기 더빙,42302.0,2245.0,29.0,0.0,0.0,1.29,1459.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-01,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,영상 화이트톤 더빙,7771.0,242.0,8.0,0.0,0.0,3.31,971.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-01,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-09-25,2219.0,204.0,2.0,0.0,0.0,0.98,1110.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-01,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-11-25,2249.0,130.0,1.0,0.0,0.0,0.77,2249.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-01,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-11-25 -노랑,251.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-01,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-11-25 -초록,15971.0,1126.0,18.0,3.0,72200.0,1.6,887.0,5324.0,16.67,452.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-01,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-11-25 -파랑,1011.0,63.0,3.0,0.0,0.0,4.76,337.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-01,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,장매트 동영상1,487.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-01,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,장매트 이미지1A,125.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-01,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,장매트 이미지1B,64.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-01,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,장매트 이미지1C,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-02,OUTCOME_SALES,수동 데이지,수동 데이지 애기더빙,10442.0,452.0,5.0,0.0,0.0,1.11,2088.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-02,OUTCOME_SALES,수동 데이지,수동-사라 9,8731.0,340.0,6.0,0.0,0.0,1.76,1455.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-02,OUTCOME_SALES,수동 데이지,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본 - 사본,194901.0,7974.0,168.0,11.0,314000.0,2.11,1160.0,17718.0,6.55,161.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-02,OUTCOME_SALES,수동 데이지,이미지 24-09-25 - 사본,27382.0,1638.0,22.0,1.0,37200.0,1.34,1245.0,27382.0,4.55,136.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-02,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,3-호랑이_⭐편집 majjo_home,3661.0,114.0,1.0,0.0,0.0,0.88,3661.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-02,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,video_foodmin123 - 사본,5292.0,273.0,2.0,1.0,17800.0,0.73,2646.0,5292.0,50.0,336.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-02,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,video_iam_maldi - 사본,224.0,16.0,2.0,0.0,0.0,12.5,112.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-02,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,video_jjun2_mam - 사본,25.0,4.0,1.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-02,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,video_ran.gogo2018 - 사본,178.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-02,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,video_ran.gogo2018 -2,129.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-02,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,호랑이영상-5,68036.0,5124.0,63.0,4.0,209200.0,1.23,1080.0,17009.0,6.35,307.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-02,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,호랑이영상1 - 사본,41.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-02,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,호랑이영상2 - 사본,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-02,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,호랑이영상3,8483.0,300.0,9.0,0.0,0.0,3.0,943.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-02,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,호랑이이미지 ㅇ - 1,8773.0,1041.0,10.0,1.0,29800.0,0.96,877.0,8773.0,10.0,340.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-02,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,호랑이이미지1,43.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-02,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,호랑이이미지2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-02,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,호랑이이미지3,358.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-02,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,1-데이지,294580.0,20701.0,294.0,22.0,764450.0,1.42,1002.0,13390.0,7.48,260.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-02,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,2-데이지,429.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-02,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,3-데이지_⭐ 편집 majjo_home,15554.0,667.0,13.0,0.0,0.0,1.95,1196.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-02,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,3-매트합본_⭐편집 majjo_home,6121.0,325.0,1.0,0.0,0.0,0.31,6121.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-02,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,4-데이지,565.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-02,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,5-데이지,1115.0,66.0,1.0,0.0,0.0,1.52,1115.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-02,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,6-데이지만_⭐편집 living_vely,272.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-02,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,7-데이지,1984.0,93.0,5.0,0.0,0.0,5.38,397.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-02,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,데이지영상 사라,161605.0,9946.0,141.0,14.0,555300.0,1.42,1146.0,11543.0,9.93,344.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-02,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본,235629.0,15940.0,158.0,22.0,725970.0,0.99,1491.0,10710.0,13.92,308.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-02,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,영상 나경 자막 뿌꾸,2692.0,104.0,2.0,0.0,0.0,1.92,1346.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-02,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,영상 애기 더빙,34954.0,1523.0,50.0,4.0,115400.0,3.28,699.0,8738.0,8.0,330.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-02,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,영상 화이트톤 더빙,7939.0,229.0,4.0,0.0,0.0,1.75,1985.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-02,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-09-25,2073.0,182.0,1.0,0.0,0.0,0.55,2073.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-02,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-11-25,1985.0,103.0,0.0,1.0,39600.0,0.0,0.0,1985.0,0.0,1995.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-02,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-11-25 -노랑,201.0,19.0,1.0,0.0,0.0,5.26,201.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-02,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-11-25 -초록,13827.0,1007.0,14.0,1.0,23500.0,1.39,988.0,13827.0,7.14,170.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-02,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-11-25 -파랑,1953.0,121.0,2.0,0.0,0.0,1.65,976.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-02,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,장매트 동영상1,711.0,23.0,1.0,0.0,0.0,4.35,711.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-02,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,장매트 이미지1A,56.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-02,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,장매트 이미지1B,33.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-02,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,장매트 이미지1C,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-03,OUTCOME_SALES,수동 데이지,수동 데이지 애기더빙,17829.0,669.0,9.0,0.0,0.0,1.35,1981.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-03,OUTCOME_SALES,수동 데이지,수동-사라 9,8655.0,363.0,9.0,2.0,42600.0,2.48,962.0,4328.0,22.22,492.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-03,OUTCOME_SALES,수동 데이지,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본 - 사본,177152.0,7114.0,150.0,12.0,340339.0,2.11,1181.0,14763.0,8.0,192.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-03,OUTCOME_SALES,수동 데이지,이미지 24-09-25 - 사본,32857.0,1982.0,47.0,3.0,131200.0,2.37,699.0,10952.0,6.38,399.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-03,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,3-호랑이_⭐편집 majjo_home,4881.0,182.0,1.0,0.0,0.0,0.55,4881.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-03,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,video_foodmin123 - 사본,5043.0,205.0,0.0,1.0,27600.0,0.0,0.0,5043.0,0.0,547.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-03,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,video_iam_maldi - 사본,181.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-03,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,video_jjun2_mam - 사본,58.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-03,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,video_ran.gogo2018 - 사본,289.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-03,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,video_ran.gogo2018 -2,138.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-03,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,호랑이영상-5,67534.0,6215.0,59.0,3.0,138800.0,0.95,1145.0,22511.0,5.08,206.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-03,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,호랑이영상1 - 사본,41.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-03,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,호랑이영상2 - 사본,87.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-03,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,호랑이영상3,9788.0,347.0,10.0,2.0,84200.0,2.88,979.0,4894.0,20.0,860.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-03,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,호랑이이미지 ㅇ,186.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-03,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,호랑이이미지 ㅇ - 1,6458.0,684.0,8.0,1.0,57900.0,1.17,807.0,6458.0,12.5,897.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-03,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,호랑이이미지1,66.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-03,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,호랑이이미지2,237.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-03,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,호랑이이미지3,87.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-03,OUTCOME_SALES,신규소재 반응 테스트,검정토끼 광고,7521.0,350.0,7.0,0.0,0.0,2.0,1074.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-03,OUTCOME_SALES,신규소재 반응 테스트,콤마하트 광고,7513.0,331.0,6.0,0.0,0.0,1.81,1252.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-03,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,1-데이지,367420.0,24645.0,366.0,23.0,745020.0,1.49,1004.0,15975.0,6.28,203.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-03,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,2-데이지,3918.0,230.0,4.0,0.0,0.0,1.74,980.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-03,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,3-데이지_⭐ 편집 majjo_home,17917.0,800.0,13.0,0.0,0.0,1.62,1378.0,0.0,0.0,0.0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025-04-03,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,3-매트합본_⭐편집 majjo_home,3819.0,239.0,6.0,0.0,0.0,2.51,636.0,0.0,0.0,0.0
