월 구분,주 구분,브랜드명,상품명,프로모션,유형구분,일 구분,목표,캠페인,세트이름,비용,노출,클릭,전환수,전환값,ctr,cpc,cpa,cvr,roas
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_전환,2025-06-02,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,💗김호수_하트,313.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_전환,2025-06-02,OUTCOME_SALES,예일 테스트,사라(예일),313461.0,17688.0,256.0,23.0,721300.0,1.45,1224.0,13629.0,8.98,230.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_전환,2025-06-02,OUTCOME_SALES,예일 테스트,예일_짜집기(ver2),60492.0,2094.0,40.0,2.0,29600.0,1.91,1512.0,30246.0,5.0,49.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_전환,2025-06-02,OUTCOME_SALES,예일 테스트,예일_짜집기(ver3),98767.0,3759.0,65.0,7.0,236200.0,1.73,1519.0,14110.0,10.77,239.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_트래픽,2025-06-03,LINK_CLICKS,트래픽-전제품,마우스패드 100 트래픽,18450.0,2280.0,48.0,0.0,0.0,2.11,384.0,0.0,0.0,0.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_트래픽,2025-06-03,LINK_CLICKS,트래픽-전제품,매니저 이미지-1(래빗),25996.0,3018.0,167.0,0.0,0.0,5.53,156.0,0.0,0.0,0.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_트래픽,2025-06-03,LINK_CLICKS,트래픽-전제품,트래픽 데이지 이미지,19060.0,1765.0,69.0,0.0,0.0,3.91,276.0,0.0,0.0,0.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_트래픽,2025-06-03,LINK_CLICKS,트래픽-전제품,트래픽 민혁,24653.0,2698.0,123.0,0.0,0.0,4.56,200.0,0.0,0.0,0.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_트래픽,2025-06-03,LINK_CLICKS,트래픽-전제품,트래픽 사라음성 -,20393.0,2174.0,85.0,1.0,3100.0,3.91,240.0,20393.0,1.18,15.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_트래픽,2025-06-03,LINK_CLICKS,트래픽-전제품,트래픽 호랑이 파란이미지,29725.0,6358.0,172.0,0.0,0.0,2.71,173.0,0.0,0.0,0.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_전환,2025-06-03,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-계절이바뀜,124841.0,6388.0,137.0,22.0,637000.0,2.14,911.0,5675.0,16.06,510.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_전환,2025-06-03,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-사라9,14866.0,541.0,4.0,1.0,11900.0,0.74,3716.0,14866.0,25.0,80.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_전환,2025-06-03,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-애기더빙,15618.0,815.0,17.0,1.0,51400.0,2.09,919.0,15618.0,5.88,329.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_전환,2025-06-03,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-이거진짜물건,422.0,18.0,1.0,0.0,0.0,5.56,422.0,0.0,0.0,0.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_전환,2025-06-03,OUTCOME_SALES,구매-발매트_11.04종료,데이지-이미지-매일뽀송,157.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_전환,2025-06-03,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,1-데이지,1866.0,84.0,3.0,0.0,0.0,3.57,622.0,0.0,0.0,0.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_전환,2025-06-03,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,4-데이지,1872.0,87.0,3.0,2.0,74200.0,3.45,624.0,936.0,66.67,3964.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_전환,2025-06-03,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,6-데이지만_⭐편집 living_vely,2345.0,112.0,5.0,1.0,41400.0,4.46,469.0,2345.0,20.0,1765.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_전환,2025-06-03,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,asc 사라음성,76669.0,4785.0,56.0,3.0,93000.0,1.17,1369.0,25556.0,5.36,121.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_전환,2025-06-03,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본,187111.0,15896.0,131.0,13.0,388800.0,0.82,1428.0,14393.0,9.92,208.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_전환,2025-06-03,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,영상 애기 더빙,29084.0,1109.0,23.0,3.0,84000.0,2.07,1265.0,9695.0,13.04,289.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_전환,2025-06-03,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25,499.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_전환,2025-06-03,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -초록,3538.0,158.0,4.0,1.0,59000.0,2.53,884.0,3538.0,25.0,1668.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_전환,2025-06-03,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -파랑,10254.0,368.0,7.0,0.0,0.0,1.9,1465.0,0.0,0.0,0.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_전환,2025-06-03,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24 데이지,1120.0,57.0,1.0,0.0,0.0,1.75,1120.0,0.0,0.0,0.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_전환,2025-06-03,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24-2,472.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_전환,2025-06-03,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24-3-1,1301.0,54.0,3.0,0.0,0.0,5.56,434.0,0.0,0.0,0.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_전환,2025-06-03,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,ASC 예일짜집기ver2,112560.0,4797.0,99.0,8.0,222300.0,2.06,1137.0,14070.0,8.08,197.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_전환,2025-06-03,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,김영은_블랙래빗,219.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_전환,2025-06-03,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,서코 토끼 이미지-1,245091.0,17035.0,332.0,8.0,168900.0,1.95,738.0,30636.0,2.41,69.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_전환,2025-06-03,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,유정화이트레빗,3971.0,155.0,1.0,0.0,0.0,0.65,3971.0,0.0,0.0,0.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_전환,2025-06-03,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,💗유정_하트,489.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_전환,2025-06-03,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,💗김호수_하트,178.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_전환,2025-06-03,OUTCOME_SALES,예일 테스트,사라(예일),333702.0,20363.0,325.0,12.0,383500.0,1.6,1027.0,27808.0,3.69,115.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_전환,2025-06-03,OUTCOME_SALES,예일 테스트,예일_짜집기(ver2),62494.0,2314.0,35.0,3.0,81000.0,1.51,1786.0,20831.0,8.57,130.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_전환,2025-06-03,OUTCOME_SALES,예일 테스트,예일_짜집기(ver3),103715.0,4372.0,99.0,6.0,155900.0,2.26,1048.0,17286.0,6.06,150.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_트래픽,2025-06-04,LINK_CLICKS,트래픽-전제품,마우스패드 100 트래픽,18608.0,2271.0,70.0,0.0,0.0,3.08,266.0,0.0,0.0,0.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_트래픽,2025-06-04,LINK_CLICKS,트래픽-전제품,매니저 이미지-1(래빗),23415.0,3240.0,131.0,0.0,0.0,4.04,179.0,0.0,0.0,0.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_트래픽,2025-06-04,LINK_CLICKS,트래픽-전제품,트래픽 데이지 이미지,19004.0,2031.0,54.0,0.0,0.0,2.66,352.0,0.0,0.0,0.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_트래픽,2025-06-04,LINK_CLICKS,트래픽-전제품,트래픽 민혁,23290.0,2522.0,108.0,0.0,0.0,4.28,216.0,0.0,0.0,0.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_트래픽,2025-06-04,LINK_CLICKS,트래픽-전제품,트래픽 사라음성 -,19104.0,2056.0,57.0,0.0,0.0,2.77,335.0,0.0,0.0,0.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_트래픽,2025-06-04,LINK_CLICKS,트래픽-전제품,트래픽 호랑이 파란이미지,28132.0,5938.0,141.0,0.0,0.0,2.37,200.0,0.0,0.0,0.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_전환,2025-06-04,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-계절이바뀜,99347.0,5519.0,98.0,7.0,185600.0,1.78,1014.0,14192.0,7.14,187.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_전환,2025-06-04,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-사라9,10693.0,445.0,14.0,2.0,57400.0,3.15,764.0,5346.0,14.29,537.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_전환,2025-06-04,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-애기더빙,6991.0,355.0,7.0,1.0,14800.0,1.97,999.0,6991.0,14.29,212.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_전환,2025-06-04,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-이거진짜물건,960.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_전환,2025-06-04,OUTCOME_SALES,구매-발매트_11.04종료,데이지-이미지-매일뽀송,750.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_전환,2025-06-04,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,1-데이지,1975.0,81.0,2.0,0.0,0.0,2.47,988.0,0.0,0.0,0.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_전환,2025-06-04,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,4-데이지,2059.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_전환,2025-06-04,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,6-데이지만_⭐편집 living_vely,3864.0,239.0,3.0,1.0,17800.0,1.26,1288.0,3864.0,33.33,461.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_전환,2025-06-04,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,asc 사라음성,63728.0,4762.0,56.0,8.0,281400.0,1.18,1138.0,7966.0,14.29,442.0
2025. 6. 1,2025. 6. 2,기타,기타,기타,메타_전환,2025-06-04,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본,144198.0,12300.0,97.0,12.0,299200.0,0.79,1487.0,12016.0,12.37,207.0
