월 구분,주 구분,브랜드명,상품명,프로모션,유형구분,일 구분,목표,캠페인,세트이름,비용,노출,클릭,전환수,전환값,ctr,cpc,cpa,cvr,roas
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-01,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,5-데이지,865.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-01,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,6-데이지만_⭐편집 living_vely,799.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-01,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,7-데이지,18460.0,965.0,10.0,0.0,0.0,1.04,1846.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-01,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,데이지영상 사라,166293.0,9334.0,123.0,8.0,302600.0,1.32,1352.0,20787.0,6.5,182.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-01,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본,21835.0,1164.0,14.0,1.0,51400.0,1.2,1560.0,21835.0,7.14,235.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-01,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,영상 애기 더빙,44337.0,1800.0,33.0,4.0,152200.0,1.83,1344.0,11084.0,12.12,343.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-01,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-09-25,1864.0,110.0,3.0,0.0,0.0,2.73,621.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-01,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25,2912.0,160.0,2.0,1.0,29600.0,1.25,1456.0,2912.0,50.0,1016.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-01,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -초록,715.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-01,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -파랑,7115.0,289.0,5.0,2.0,59200.0,1.73,1423.0,3558.0,40.0,832.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-01,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24 데이지,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-01,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24-2,396.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-01,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24-3-1,1322.0,39.0,2.0,0.0,0.0,5.13,661.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-01,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,LEE_블랙래빗 - 사본,14951.0,793.0,14.0,1.0,51400.0,1.77,1068.0,14951.0,7.14,344.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-01,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,유정_블랙래빗,2860.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-01,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,김영은_블랙래빗,113.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-01,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,김호수_블랙래빗,46355.0,3504.0,46.0,3.0,115800.0,1.31,1008.0,15452.0,6.52,250.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-01,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,김호수_화이트래빗,57744.0,3021.0,59.0,3.0,108800.0,1.95,979.0,19248.0,5.08,188.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-01,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,리빙블리_런닝래빗 - 사본,371755.0,33462.0,433.0,19.0,633800.0,1.29,859.0,19566.0,4.39,170.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-01,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,서코 토끼 이미지-1,337.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-01,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,서코 토끼 이미지-2,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-01,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,유정화이트레빗,5437.0,230.0,4.0,1.0,22900.0,1.74,1359.0,5437.0,25.0,421.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-01,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,이현주_블랙래빗,295.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-01,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,💗LEE_하트,311.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-01,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,💗유정_하트,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-01,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,💗김영은_하트,32.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-01,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,💗김호수_하트,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-01,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,💗리빙블리_하트,2590.0,89.0,2.0,0.0,0.0,2.25,1295.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-01,OUTCOME_SALES,예일 테스트,사라(예일),38690.0,1307.0,20.0,0.0,0.0,1.53,1934.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-01,OUTCOME_SALES,예일 테스트,예일_짜집기(ver2),22245.0,794.0,13.0,1.0,17800.0,1.64,1711.0,22245.0,7.69,80.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-01,OUTCOME_SALES,예일 테스트,예일_짜집기(ver3),8656.0,479.0,3.0,0.0,0.0,0.63,2885.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-02,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-계절이바뀜,3808.0,143.0,7.0,0.0,0.0,4.9,544.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-02,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-사라9,181391.0,9292.0,156.0,7.0,244300.0,1.68,1163.0,25913.0,4.49,135.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-02,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-애기더빙,2445.0,143.0,1.0,0.0,0.0,0.7,2445.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-02,OUTCOME_SALES,구매-발매트_11.04종료,데이지-이미지-매일뽀송,410.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-02,OUTCOME_SALES,리타겟 카탈로그,새 판매 광고,69524.0,2953.0,28.0,0.0,0.0,0.95,2483.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-02,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,1-데이지,85.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-02,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,2-데이지,2935.0,212.0,1.0,0.0,0.0,0.47,2935.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-02,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,3-데이지_⭐ 편집 majjo_home,8002.0,424.0,7.0,1.0,29600.0,1.65,1143.0,8002.0,14.29,370.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-02,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,3-매트합본_⭐편집 majjo_home,231267.0,16875.0,275.0,7.0,156370.0,1.63,841.0,33038.0,2.55,68.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-02,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,4-데이지,409.0,26.0,1.0,0.0,0.0,3.85,409.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-02,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,5-데이지,1293.0,79.0,1.0,0.0,0.0,1.27,1293.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-02,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,6-데이지만_⭐편집 living_vely,39.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-02,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,7-데이지,11321.0,671.0,7.0,0.0,0.0,1.04,1617.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-02,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,데이지영상 사라,155534.0,11071.0,156.0,5.0,116700.0,1.41,997.0,31107.0,3.21,75.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-02,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본,14641.0,947.0,17.0,0.0,0.0,1.8,861.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-02,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,영상 애기 더빙,36912.0,1532.0,32.0,1.0,38600.0,2.09,1154.0,36912.0,3.12,105.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-02,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-09-25,1140.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-02,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25,1814.0,119.0,1.0,0.0,0.0,0.84,1814.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-02,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -초록,370.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-02,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -파랑,6028.0,283.0,2.0,0.0,0.0,0.71,3014.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-02,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24 데이지,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-02,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24-2,98.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-02,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24-3-1,1547.0,55.0,1.0,0.0,0.0,1.82,1547.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-02,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,LEE_블랙래빗 - 사본,21678.0,1222.0,12.0,1.0,20000.0,0.98,1806.0,21678.0,8.33,92.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-02,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,유정_블랙래빗,1940.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-02,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,김영은_블랙래빗,225.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-02,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,김호수_블랙래빗,26443.0,1963.0,35.0,3.0,127500.0,1.78,756.0,8814.0,8.57,482.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-02,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,김호수_화이트래빗,36770.0,1667.0,41.0,1.0,24800.0,2.46,897.0,36770.0,2.44,67.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-02,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,리빙블리_런닝래빗 - 사본,410085.0,39916.0,515.0,19.0,659900.0,1.29,796.0,21583.0,3.69,161.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-02,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,서코 토끼 이미지-1,1353.0,73.0,1.0,0.0,0.0,1.37,1353.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-02,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,서코 토끼 이미지-2,1284.0,61.0,2.0,0.0,0.0,3.28,642.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-02,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,유정화이트레빗,7482.0,366.0,9.0,0.0,0.0,2.46,831.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-02,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,이현주_블랙래빗,296.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-02,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,💗LEE_하트,293.0,6.0,1.0,0.0,0.0,16.67,293.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-02,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,💗유정_하트,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-02,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,💗김호수_하트,57.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-02,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,💗리빙블리_하트,3458.0,129.0,4.0,0.0,0.0,3.1,864.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-02,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,💗이현주_하트,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-02,OUTCOME_SALES,예일 테스트,사라(예일),34136.0,1172.0,19.0,0.0,0.0,1.62,1797.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-02,OUTCOME_SALES,예일 테스트,예일_짜집기(ver2),18379.0,864.0,17.0,3.0,63200.0,1.97,1081.0,6126.0,17.65,344.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-02,OUTCOME_SALES,예일 테스트,예일_짜집기(ver3),17630.0,787.0,11.0,0.0,0.0,1.4,1603.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-03,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-계절이바뀜,8924.0,432.0,7.0,0.0,0.0,1.62,1275.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-03,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-사라9,209671.0,9831.0,164.0,8.0,316300.0,1.67,1278.0,26209.0,4.88,151.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-03,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-애기더빙,2973.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-03,OUTCOME_SALES,구매-발매트_11.04종료,데이지-이미지-매일뽀송,1818.0,52.0,2.0,0.0,0.0,3.85,909.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-03,OUTCOME_SALES,리타겟 카탈로그,새 판매 광고,4333.0,193.0,5.0,1.0,19800.0,2.59,867.0,4333.0,20.0,457.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-03,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,1-데이지,580.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-03,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,2-데이지,8549.0,590.0,7.0,0.0,0.0,1.19,1221.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-03,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,3-데이지_⭐ 편집 majjo_home,14989.0,900.0,10.0,2.0,52400.0,1.11,1499.0,7494.0,20.0,350.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-03,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,3-매트합본_⭐편집 majjo_home,290578.0,23973.0,310.0,7.0,247200.0,1.29,937.0,41511.0,2.26,85.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-03,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,4-데이지,912.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-03,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,5-데이지,1609.0,99.0,1.0,0.0,0.0,1.01,1609.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-03,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,6-데이지만_⭐편집 living_vely,191.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-03,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,7-데이지,3135.0,152.0,2.0,0.0,0.0,1.32,1568.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-03,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,데이지영상 사라,135980.0,9016.0,127.0,6.0,205600.0,1.41,1071.0,22663.0,4.72,151.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-03,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본,25617.0,1742.0,20.0,2.0,76260.0,1.15,1281.0,12808.0,10.0,298.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-03,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,영상 애기 더빙,55246.0,2980.0,40.0,4.0,144900.0,1.34,1381.0,13812.0,10.0,262.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-03,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-09-25,2591.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-03,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25,1854.0,140.0,1.0,0.0,0.0,0.71,1854.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-03,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -초록,483.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-03,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -파랑,11198.0,455.0,8.0,0.0,0.0,1.76,1400.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-03,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24 데이지,40.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-03,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24-2,212.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-03,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24-3-1,1379.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-03,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,LEE_블랙래빗 - 사본,17821.0,922.0,11.0,0.0,0.0,1.19,1620.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-03,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,유정_블랙래빗,4200.0,184.0,1.0,0.0,0.0,0.54,4200.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-03,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,김영은_블랙래빗,355.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-03,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,김호수_블랙래빗,52200.0,4605.0,80.0,2.0,47400.0,1.74,652.0,26100.0,2.5,91.0
2025. 5. 1,2025. 4. 28,기타,기타,기타,메타_전환,2025-05-03,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,김호수_화이트래빗,70341.0,3432.0,78.0,2.0,69200.0,2.27,902.0,35170.0,2.56,98.0
