월 구분,주 구분,브랜드명,상품명,프로모션,유형구분,일 구분,목표,캠페인,세트이름,비용,노출,클릭,전환수,전환값,ctr,cpc,cpa,cvr,roas
2025. 2. 1,2025. 1. 27,기타,기타,기타,메타_전환,2025-02-02,OUTCOME_SALES,수동 데이지,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본 - 사본,117651.0,6292.0,189.0,11.0,312200.0,3.0,622.0,10696.0,5.82,265.0
2025. 2. 1,2025. 1. 27,기타,기타,기타,메타_전환,2025-02-02,OUTCOME_SALES,수동 데이지,이미지 24-09-25 - 사본,13073.0,1243.0,11.0,1.0,17800.0,0.88,1188.0,13073.0,9.09,136.0
2025. 2. 1,2025. 1. 27,기타,기타,기타,메타_전환,2025-02-02,OUTCOME_SALES,수동_호랑이,이미지,155594.0,24345.0,332.0,7.0,243800.0,1.36,469.0,22228.0,2.11,157.0
2025. 2. 1,2025. 1. 27,기타,기타,기타,메타_전환,2025-02-02,OUTCOME_SALES,수동_호랑이,호랑이영상1,15215.0,628.0,4.0,0.0,0.0,0.64,3804.0,0.0,0.0,0.0
2025. 2. 1,2025. 1. 27,기타,기타,기타,메타_전환,2025-02-02,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본,460657.0,39398.0,494.0,27.0,745000.0,1.25,933.0,17061.0,5.47,162.0
2025. 2. 1,2025. 1. 27,기타,기타,기타,메타_전환,2025-02-02,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,영상 나경 자막 뿌꾸,62108.0,4045.0,90.0,2.0,84000.0,2.22,690.0,31054.0,2.22,135.0
2025. 2. 1,2025. 1. 27,기타,기타,기타,메타_전환,2025-02-02,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,영상 애기 더빙,154055.0,10335.0,132.0,13.0,432400.0,1.28,1167.0,11850.0,9.85,281.0
2025. 2. 1,2025. 1. 27,기타,기타,기타,메타_전환,2025-02-02,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,영상 화이트톤 더빙,35462.0,1586.0,37.0,4.0,125000.0,2.33,958.0,8866.0,10.81,352.0
2025. 2. 1,2025. 1. 27,기타,기타,기타,메타_전환,2025-02-02,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-09-25,19060.0,1742.0,15.0,2.0,59200.0,0.86,1271.0,9530.0,13.33,311.0
2025. 2. 1,2025. 1. 27,기타,기타,기타,메타_전환,2025-02-02,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-11-25,7874.0,499.0,8.0,0.0,0.0,1.6,984.0,0.0,0.0,0.0
2025. 2. 1,2025. 1. 27,기타,기타,기타,메타_전환,2025-02-02,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-11-25 -노랑,6895.0,518.0,4.0,0.0,0.0,0.77,1724.0,0.0,0.0,0.0
2025. 2. 1,2025. 1. 27,기타,기타,기타,메타_전환,2025-02-02,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-11-25 -초록,81187.0,7085.0,113.0,3.0,59400.0,1.59,718.0,27062.0,2.65,73.0
2025. 2. 1,2025. 1. 27,기타,기타,기타,메타_전환,2025-02-02,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-11-25 -파랑,27832.0,1511.0,13.0,3.0,97800.0,0.86,2141.0,9277.0,23.08,351.0
2025. 2. 1,2025. 1. 27,기타,기타,기타,메타_전환,2025-02-02,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,네이쳐 영상 1,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 2. 1,2025. 1. 27,기타,기타,기타,메타_전환,2025-02-02,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,네이쳐 영상 2,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 2. 1,2025. 1. 27,기타,기타,기타,메타_전환,2025-02-02,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,네이쳐 영상 3,55.0,18.0,1.0,0.0,0.0,5.56,55.0,0.0,0.0,0.0
2025. 2. 1,2025. 1. 27,기타,기타,기타,메타_전환,2025-02-02,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,네이쳐 영상4,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 2. 1,2025. 1. 27,기타,기타,기타,메타_전환,2025-02-02,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,네이쳐 이미지,312.0,63.0,5.0,0.0,0.0,7.94,62.0,0.0,0.0,0.0
2025. 2. 1,2025. 1. 27,기타,기타,기타,메타_전환,2025-02-02,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상1,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 2. 1,2025. 1. 27,기타,기타,기타,메타_전환,2025-02-02,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상2,282.0,84.0,2.0,0.0,0.0,2.38,141.0,0.0,0.0,0.0
2025. 2. 1,2025. 1. 27,기타,기타,기타,메타_전환,2025-02-02,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상3,43.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 2. 1,2025. 1. 27,기타,기타,기타,메타_전환,2025-02-02,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상4,184.0,36.0,1.0,0.0,0.0,2.78,184.0,0.0,0.0,0.0
2025. 2. 1,2025. 1. 27,기타,기타,기타,메타_전환,2025-02-02,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상5,17.0,7.0,1.0,0.0,0.0,14.29,17.0,0.0,0.0,0.0
2025. 2. 1,2025. 1. 27,기타,기타,기타,메타_전환,2025-02-02,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상6,64.0,21.0,1.0,0.0,0.0,4.76,64.0,0.0,0.0,0.0
2025. 2. 1,2025. 1. 27,기타,기타,기타,메타_전환,2025-02-02,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상7,53529.0,13869.0,521.0,0.0,0.0,3.76,103.0,0.0,0.0,0.0
2025. 2. 1,2025. 1. 27,기타,기타,기타,메타_전환,2025-02-02,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상8,668.0,103.0,11.0,0.0,0.0,10.68,61.0,0.0,0.0,0.0
2025. 2. 1,2025. 1. 27,기타,기타,기타,메타_전환,2025-02-02,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 이미지,8735.0,2618.0,70.0,0.0,0.0,2.67,125.0,0.0,0.0,0.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-03,OUTCOME_SALES,수동 데이지,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본 - 사본,116349.0,5690.0,128.0,7.0,187400.0,2.25,909.0,16621.0,5.47,161.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-03,OUTCOME_SALES,수동 데이지,이미지 24-09-25 - 사본,8217.0,546.0,10.0,0.0,0.0,1.83,822.0,0.0,0.0,0.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-03,OUTCOME_SALES,수동_호랑이,이미지,147565.0,18358.0,258.0,5.0,218500.0,1.41,572.0,29513.0,1.94,148.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-03,OUTCOME_SALES,수동_호랑이,호랑이영상1,16786.0,716.0,10.0,0.0,0.0,1.4,1679.0,0.0,0.0,0.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-03,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본,438283.0,30261.0,461.0,31.0,916060.0,1.52,951.0,14138.0,6.72,209.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-03,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,영상 나경 자막 뿌꾸,80457.0,4190.0,73.0,6.0,173800.0,1.74,1102.0,13410.0,8.22,216.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-03,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,영상 애기 더빙,163861.0,9665.0,166.0,17.0,488300.0,1.72,987.0,9639.0,10.24,298.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-03,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,영상 화이트톤 더빙,51527.0,2255.0,66.0,4.0,167300.0,2.93,781.0,12882.0,6.06,325.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-03,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-09-25,22371.0,1737.0,14.0,0.0,0.0,0.81,1598.0,0.0,0.0,0.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-03,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-11-25,4909.0,271.0,2.0,1.0,37600.0,0.74,2454.0,4909.0,50.0,766.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-03,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-11-25 -노랑,8457.0,642.0,7.0,1.0,29600.0,1.09,1208.0,8457.0,14.29,350.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-03,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-11-25 -초록,42409.0,3001.0,55.0,2.0,59200.0,1.83,771.0,21204.0,3.64,140.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-03,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-11-25 -파랑,15259.0,693.0,19.0,0.0,0.0,2.74,803.0,0.0,0.0,0.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-03,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,네이쳐 영상 1,27.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-03,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,네이쳐 영상 2,38.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-03,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,네이쳐 영상 3,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-03,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,네이쳐 영상4,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-03,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,네이쳐 이미지,370.0,55.0,6.0,0.0,0.0,10.91,62.0,0.0,0.0,0.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-03,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-03,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상2,113.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-03,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상3,17.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-03,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상4,101.0,20.0,1.0,0.0,0.0,5.0,101.0,0.0,0.0,0.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-03,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상5,116.0,13.0,1.0,0.0,0.0,7.69,116.0,0.0,0.0,0.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-03,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상6,183.0,20.0,3.0,0.0,0.0,15.0,61.0,0.0,0.0,0.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-03,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상7,50768.0,12016.0,416.0,0.0,0.0,3.46,122.0,0.0,0.0,0.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-03,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상8,1107.0,188.0,11.0,0.0,0.0,5.85,101.0,0.0,0.0,0.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-03,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 이미지,7100.0,1512.0,61.0,0.0,0.0,4.03,116.0,0.0,0.0,0.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-04,OUTCOME_SALES,수동 데이지,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본 - 사본,105030.0,5167.0,113.0,8.0,233400.0,2.19,929.0,13129.0,7.08,222.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-04,OUTCOME_SALES,수동 데이지,이미지 24-09-25 - 사본,14021.0,863.0,18.0,1.0,29600.0,2.09,779.0,14021.0,5.56,211.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-04,OUTCOME_SALES,수동_호랑이,이미지,145717.0,16071.0,245.0,4.0,155900.0,1.52,595.0,36429.0,1.63,107.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-04,OUTCOME_SALES,수동_호랑이,호랑이영상1,15610.0,789.0,13.0,0.0,0.0,1.65,1201.0,0.0,0.0,0.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-04,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본,382830.0,22772.0,416.0,28.0,990300.0,1.83,920.0,13672.0,6.73,259.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-04,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,영상 나경 자막 뿌꾸,89475.0,4171.0,82.0,4.0,126000.0,1.97,1091.0,22369.0,4.88,141.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-04,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,영상 애기 더빙,155216.0,9712.0,142.0,14.0,429400.0,1.46,1093.0,11087.0,9.86,277.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-04,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,영상 화이트톤 더빙,57909.0,2287.0,73.0,2.0,68200.0,3.19,793.0,28954.0,2.74,118.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-04,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-09-25,15382.0,1417.0,7.0,1.0,28600.0,0.49,2197.0,15382.0,14.29,186.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-04,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-11-25,6044.0,348.0,7.0,0.0,0.0,2.01,863.0,0.0,0.0,0.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-04,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-11-25 -노랑,9380.0,652.0,5.0,0.0,0.0,0.77,1876.0,0.0,0.0,0.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-04,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-11-25 -초록,57333.0,4078.0,74.0,3.0,112000.0,1.81,775.0,19111.0,4.05,195.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-04,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-11-25 -파랑,14184.0,517.0,7.0,0.0,0.0,1.35,2026.0,0.0,0.0,0.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-04,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,네이쳐 영상 1,28.0,12.0,1.0,0.0,0.0,8.33,28.0,0.0,0.0,0.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-04,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,네이쳐 영상 2,98.0,19.0,2.0,0.0,0.0,10.53,49.0,0.0,0.0,0.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-04,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,네이쳐 영상 3,63.0,20.0,4.0,0.0,0.0,20.0,16.0,0.0,0.0,0.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-04,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,네이쳐 영상4,27.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-04,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,네이쳐 이미지,205.0,41.0,5.0,0.0,0.0,12.2,41.0,0.0,0.0,0.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-04,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,네이쳐 이미지 2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-04,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상2,148.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-04,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상3,48.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-04,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상4,75.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-04,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상5,35.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-04,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상6,144.0,37.0,1.0,0.0,0.0,2.7,144.0,0.0,0.0,0.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-04,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상7,48778.0,10875.0,364.0,1.0,28800.0,3.35,134.0,48778.0,0.27,59.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-04,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상8,777.0,134.0,4.0,0.0,0.0,2.99,194.0,0.0,0.0,0.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-04,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 이미지,9992.0,2239.0,92.0,0.0,0.0,4.11,109.0,0.0,0.0,0.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-05,OUTCOME_SALES,수동 데이지,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본 - 사본,105010.0,5630.0,135.0,14.0,502800.0,2.4,778.0,7501.0,10.37,479.0
2025. 2. 1,2025. 2. 3,기타,기타,기타,메타_전환,2025-02-05,OUTCOME_SALES,수동 데이지,이미지 24-09-25 - 사본,7445.0,494.0,8.0,0.0,0.0,1.62,931.0,0.0,0.0,0.0
