"광고,에셋이름",url,원본 url / ID
(라이브전)wave_구매_asc_br_글로우_동영상_수분속잠금_251014,https://www.facebook.com/ads/image/?d=AQLM0sF1-OxEO5HnGuIn-4-XXYgyNkX9fDz8fIUOHzoTR3lxyfnI-9ZXAQ-84uYEshSm3Tj-HJyuxFgM0Ty1NnUt3gCiacUNUY4sSGepdTQsGYg--T-OSYhSZur9MWFekDHR8zwvmQ03s7TCrHKC4lpN,https://fb.me/2YRch6EpV5XuVIx
WAVE_핀브_트래픽_올영_사전광고_글로우_속부터_251128,https://www.facebook.com/ads/image/?d=AQLkRoqimt-ID4jw3iElD6yHvqWI_aS2JkqIS_WxK8aYy2dbnsE0qsf38vRo82NICMQnigvbGPSwI4ip50T0tV_-TuYjR3oihkqbUjY4AcI1SHmz4ljPYbcEtTJr5P9SMezpRElNAWFRc9gJPrbAxU31,https://fb.me/2740DnvCl0CXwsA
WAVE_핀브_트래픽_올영_사전광고_매트_민경_매끈블러_251128,https://www.facebook.com/ads/image/?d=AQLknAbZiRExLTPmgjtvv_g52Fy7Ix6Nb4wgceB1CJ7VdxSO0Sg1qxdC0fXvUtpNcCItWPbVRLkOIJ5WmGxqWQw-cokn2epzd08Fkdu4v4v-NpgNlebm5dZZHn_1oAZaOZ2mYfFZuPBFu-FiVDSgHid3,https://fb.me/1OZl2pfRae4SDTe
WAVE_핀브_트래픽_올영_사전광고_통합_올리브영입점_251128,https://www.facebook.com/ads/image/?d=AQLkK3gZG8GRsSIO7t94yaQWLtoZU_GiiGPELFozEvAqEWOAvK8APTFh9CRdGxV14tE1Im1ryDFdmT0URLJc-cDtc41m667ct5dAa5HeJXsoQbFeegztLJHQ9MoFUu5Ma_QVjxraOi2SIWkGkbiebROT,https://fb.me/2FQvuzrxpYWASkK
WAVE_핀브_전환_구매상세_자사몰_상시_매트_동영상_내부소재2_251002,https://www.facebook.com/ads/image/?d=AQLJ75xbeDOxX5yLsOeyrg4TVEBiNmuvMshA4kmgFoB7tL8P4OWFA-KfMFWqMMvHJt_TfpKPtHL-Ks5XMfypo4D1Zj3v_sef2_yamQEZsrhfOzscN3uO69YQzN2Kdn3JekPgDYOm-At515QywsLsbo-0,https://fb.me/1RfcdvT75T3TEIg
상세WAVE_핀브_트래픽_올영_올영세일_글로우_동영상_드디어_251130,https://www.facebook.com/ads/image/?d=AQLJ-XniI1BA74WSuvACq383TttjC06gwIwXT-6I7lKjQfyp77EQjjOI7FR9qQCYhO3GsHpCYHrJXR0Yh98FqxyhnY53xqbmIwJn9qrP5YIo8CGIxdjQ-o7Q01NVvqbTOKhooIUbNBANzKaacoMLbNUJ,https://fb.me/1RhRBiDoEwXaelB
WAVE_핀브_전환_구매상세_자사몰_상시_매트_동영상_세련된매트스킨_250918,https://www.facebook.com/ads/image/?d=AQLHPZmfhPcM75pJMocOU3Za_xjbdCtwXIyTSX7C9Fi7E0KKUTyXEroB7FaoEGVam2z32kexIPEvL_txNTn6wyvElDG-8DSlPTeAHBGj0S5pXjj4qcMVqjZvS3Z-c9BYo1H_X0JCreFg_HS2-8FU8WjQ,https://fb.me/23HLtLHaPQJSkDz
WAVE_핀브_전환_체험판시작_자사몰_상시_매트_동영상_민경_도자기피부_251029,https://www.facebook.com/ads/image/?d=AQLfoRZIP9QYPmSJz9OVyFdNRNMpTUCdgtMOvGF8aE_Vc9Y013agYft9yUF-fBkmjZvzlKf2T7fqEsdHaRn8mTRBagHTF7OozfjVAHkHAUMQa4kepVa4Qw2q1uP8DoBrDfDIO67ILQEsCGDNZfoeK62m,https://fb.me/2bcMpBGl2qicZkL
wave_콘텐츠조회_br_매트_동영상_민경_도자기피부_251029,https://www.facebook.com/ads/image/?d=AQLfoRZIP9QYPmSJz9OVyFdNRNMpTUCdgtMOvGF8aE_Vc9Y013agYft9yUF-fBkmjZvzlKf2T7fqEsdHaRn8mTRBagHTF7OozfjVAHkHAUMQa4kepVa4Qw2q1uP8DoBrDfDIO67ILQEsCGDNZfoeK62m,https://fb.me/2p1wKgXVup9u6Pu
유사WAVE_핀브_트래픽_올영_올영세일_글로우_동영상_양예원_SNS입소문난_251130,https://www.facebook.com/ads/image/?d=AQLDYznXSv9kG3G-JUPjd9OFjt0viUzGVRFiiAQlsnDCI_Bz58UDMYEnQRaC_d0pa1NolMJOBpAS7m_a6_0ss-ecAxxBVDnd2wnz_-muS_NnGdFOw5KfbWHh-0XLN5mtNAEsMInQBLjiQ7-GjKwPQFjQ,https://fb.me/2ZOgZuB8esPfEkg
