월,주,일,광고세트,기기유형,유형구분,타겟팅,브랜드명,상품명,프로모션,비용,노출,클릭,전환수,전환값,ROAS,CPA,CPC,기기유형_통합,유형구분_통합
2025-03,2025-02-24/2025-03-02,2025-03-02,250117_파트너즈_마케터_그리팅,iPhone,구분필요,-,기타,기타,기타,1342,130,2.0,0,0,0.0,0.0,671.0,애플,전환
2025-03,2025-02-24/2025-03-02,2025-03-02,250123_그로스PM_그리팅,Android Smartphone,구분필요,-,기타,기타,기타,708,69,2.0,0,0,0.0,0.0,354.0,안드로이드,전환
2025-03,2025-02-24/2025-03-02,2025-03-02,250123_그로스PM_그리팅,iPhone,구분필요,-,기타,기타,기타,1923,210,14.0,0,0,0.0,0.0,137.35714285714286,애플,전환
2025-03,2025-02-24/2025-03-02,2025-03-02,250123_데이터애널리스트_그리팅,Android Smartphone,구분필요,-,기타,기타,기타,825,123,6.0,0,0,0.0,0.0,137.5,안드로이드,전환
2025-03,2025-02-24/2025-03-02,2025-03-02,250123_데이터애널리스트_그리팅,iPhone,구분필요,-,기타,기타,기타,1613,220,9.0,0,0,0.0,0.0,179.22222222222223,애플,전환
2025-03,2025-02-24/2025-03-02,2025-03-02,250123_세일즈매니저_그리팅,Android Smartphone,구분필요,-,기타,기타,기타,1566,158,8.0,0,0,0.0,0.0,195.75,안드로이드,전환
2025-03,2025-02-24/2025-03-02,2025-03-02,250123_세일즈매니저_그리팅,Desktop,구분필요,-,기타,기타,기타,7,1,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-03,2025-02-24/2025-03-02,2025-03-02,250123_세일즈매니저_그리팅,iPhone,구분필요,-,기타,기타,기타,1100,105,5.0,0,0,0.0,0.0,220.0,애플,전환
2025-03,2025-02-24/2025-03-02,2025-03-02,250211_세일즈파트너즈_그리팅,Android Smartphone,구분필요,-,기타,기타,기타,1837,176,5.0,0,0,0.0,0.0,367.4,안드로이드,전환
2025-03,2025-02-24/2025-03-02,2025-03-02,250211_세일즈파트너즈_그리팅,Android Tablet,구분필요,-,기타,기타,기타,71,5,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-03,2025-02-24/2025-03-02,2025-03-02,250211_세일즈파트너즈_그리팅,Desktop,구분필요,-,기타,기타,기타,15,3,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-03,2025-02-24/2025-03-02,2025-03-02,250211_세일즈파트너즈_그리팅,iPhone,구분필요,-,기타,기타,기타,690,80,2.0,0,0,0.0,0.0,345.0,애플,전환
2025-03,2025-02-24/2025-03-02,2025-03-02,[GM] 트래픽 세트,Android Smartphone,구분필요,-,기타,기타,기타,6964,425,20.0,0,0,0.0,0.0,348.2,안드로이드,트래픽
2025-03,2025-02-24/2025-03-02,2025-03-02,[GM] 트래픽 세트,Android Tablet,구분필요,-,기타,기타,기타,197,12,2.0,0,0,0.0,0.0,98.5,안드로이드,트래픽
2025-03,2025-02-24/2025-03-02,2025-03-02,[GM] 트래픽 세트,iPad,구분필요,-,기타,기타,기타,88,3,0.0,0,0,0.0,0.0,0.0,애플,트래픽
2025-03,2025-02-24/2025-03-02,2025-03-02,[GM] 트래픽 세트,iPhone,구분필요,-,기타,기타,기타,1628,325,8.0,0,0,0.0,0.0,203.5,애플,트래픽
2025-03,2025-02-24/2025-03-02,2025-03-02,[GM]241121_프라이싱_2_신디자인,Android Smartphone,구분필요,-,기타,기타,기타,3524,35,1.0,0,0,0.0,0.0,3524.0,안드로이드,전환
2025-03,2025-02-24/2025-03-02,2025-03-02,[GM]241121_프라이싱_2_신디자인,iPhone,구분필요,-,기타,기타,기타,2268,34,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-03,2025-02-24/2025-03-02,2025-03-02,[GM]250214_프라이싱_성장관리,Android Smartphone,구분필요,-,기타,기타,기타,2417,86,1.0,0,0,0.0,0.0,2417.0,안드로이드,전환
2025-03,2025-02-24/2025-03-02,2025-03-02,[GM]250214_프라이싱_성장관리,Desktop,구분필요,-,기타,기타,기타,2,2,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-03,2025-02-24/2025-03-02,2025-03-02,[GM]250214_프라이싱_성장관리,iPhone,구분필요,-,기타,기타,기타,3407,92,2.0,0,0,0.0,0.0,1703.5,애플,전환
2025-03,2025-02-24/2025-03-02,2025-03-02,[GM]250224_무료진단신청_영상,Android Smartphone,구분필요,-,기타,기타,기타,3548,47,2.0,0,0,0.0,0.0,1774.0,안드로이드,전환
2025-03,2025-02-24/2025-03-02,2025-03-02,[GM]250224_무료진단신청_영상,Desktop,구분필요,-,기타,기타,기타,106,1,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-03,2025-02-24/2025-03-02,2025-03-02,[GM]250224_무료진단신청_영상,iPhone,구분필요,-,기타,기타,기타,1707,45,1.0,0,0,0.0,0.0,1707.0,애플,전환
2025-03,2025-03-03/2025-03-09,2025-03-03,250117_그로스마케터_그리팅,Android Smartphone,구분필요,-,기타,기타,기타,633,62,4.0,0,0,0.0,0.0,158.25,안드로이드,전환
2025-03,2025-03-03/2025-03-09,2025-03-03,250117_그로스마케터_그리팅,iPhone,구분필요,-,기타,기타,기타,1370,145,8.0,0,0,0.0,0.0,171.25,애플,전환
2025-03,2025-03-03/2025-03-09,2025-03-03,250117_파트너즈_마케터_그리팅,Android Smartphone,구분필요,-,기타,기타,기타,1186,135,7.0,0,0,0.0,0.0,169.42857142857142,안드로이드,전환
2025-03,2025-03-03/2025-03-09,2025-03-03,250117_파트너즈_마케터_그리팅,iPhone,구분필요,-,기타,기타,기타,987,102,1.0,0,0,0.0,0.0,987.0,애플,전환
2025-03,2025-03-03/2025-03-09,2025-03-03,250123_그로스PM_그리팅,Android Smartphone,구분필요,-,기타,기타,기타,485,57,2.0,0,0,0.0,0.0,242.5,안드로이드,전환
2025-03,2025-03-03/2025-03-09,2025-03-03,250123_그로스PM_그리팅,iPhone,구분필요,-,기타,기타,기타,1605,171,11.0,0,0,0.0,0.0,145.9090909090909,애플,전환
2025-03,2025-03-03/2025-03-09,2025-03-03,250123_데이터애널리스트_그리팅,Android Smartphone,구분필요,-,기타,기타,기타,779,92,2.0,0,0,0.0,0.0,389.5,안드로이드,전환
2025-03,2025-03-03/2025-03-09,2025-03-03,250123_데이터애널리스트_그리팅,iPad,구분필요,-,기타,기타,기타,8,1,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-03,2025-03-03/2025-03-09,2025-03-03,250123_데이터애널리스트_그리팅,iPhone,구분필요,-,기타,기타,기타,1249,171,4.0,0,0,0.0,0.0,312.25,애플,전환
2025-03,2025-03-03/2025-03-09,2025-03-03,250123_세일즈매니저_그리팅,Android Smartphone,구분필요,-,기타,기타,기타,1320,150,7.0,0,0,0.0,0.0,188.57142857142858,안드로이드,전환
2025-03,2025-03-03/2025-03-09,2025-03-03,250123_세일즈매니저_그리팅,iPhone,구분필요,-,기타,기타,기타,1030,116,2.0,0,0,0.0,0.0,515.0,애플,전환
2025-03,2025-03-03/2025-03-09,2025-03-03,250211_세일즈파트너즈_그리팅,Android Smartphone,구분필요,-,기타,기타,기타,1190,162,2.0,0,0,0.0,0.0,595.0,안드로이드,전환
2025-03,2025-03-03/2025-03-09,2025-03-03,250211_세일즈파트너즈_그리팅,Android Tablet,구분필요,-,기타,기타,기타,1,1,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-03,2025-03-03/2025-03-09,2025-03-03,250211_세일즈파트너즈_그리팅,Desktop,구분필요,-,기타,기타,기타,1,1,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-03,2025-03-03/2025-03-09,2025-03-03,250211_세일즈파트너즈_그리팅,iPad,구분필요,-,기타,기타,기타,24,1,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-03,2025-03-03/2025-03-09,2025-03-03,250211_세일즈파트너즈_그리팅,iPhone,구분필요,-,기타,기타,기타,769,88,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-03,2025-03-03/2025-03-09,2025-03-03,[GM] 트래픽 세트,Android Smartphone,구분필요,-,기타,기타,기타,7391,526,27.0,0,0,0.0,0.0,273.74074074074076,안드로이드,트래픽
2025-03,2025-03-03/2025-03-09,2025-03-03,[GM] 트래픽 세트,Android Tablet,구분필요,-,기타,기타,기타,128,11,3.0,0,0,0.0,0.0,42.666666666666664,안드로이드,트래픽
2025-03,2025-03-03/2025-03-09,2025-03-03,[GM] 트래픽 세트,iPhone,구분필요,-,기타,기타,기타,1473,641,6.0,0,0,0.0,0.0,245.5,애플,트래픽
2025-03,2025-03-03/2025-03-09,2025-03-03,[GM]241121_프라이싱_2_신디자인,Android Smartphone,구분필요,-,기타,기타,기타,3501,25,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-03,2025-03-03/2025-03-09,2025-03-03,[GM]241121_프라이싱_2_신디자인,Desktop,구분필요,-,기타,기타,기타,250,6,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-03,2025-03-03/2025-03-09,2025-03-03,[GM]241121_프라이싱_2_신디자인,iPhone,구분필요,-,기타,기타,기타,955,24,1.0,0,0,0.0,0.0,955.0,애플,전환
2025-03,2025-03-03/2025-03-09,2025-03-03,[GM]250214_프라이싱_성장관리,Android Smartphone,구분필요,-,기타,기타,기타,3362,62,1.0,0,0,0.0,0.0,3362.0,안드로이드,전환
2025-03,2025-03-03/2025-03-09,2025-03-03,[GM]250214_프라이싱_성장관리,Desktop,구분필요,-,기타,기타,기타,1,3,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-03,2025-03-03/2025-03-09,2025-03-03,[GM]250214_프라이싱_성장관리,iPhone,구분필요,-,기타,기타,기타,3155,98,1.0,0,0,0.0,0.0,3155.0,애플,전환
2025-03,2025-03-03/2025-03-09,2025-03-03,[GM]250224_무료진단신청_영상,Android Smartphone,구분필요,-,기타,기타,기타,2745,44,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-03,2025-03-03/2025-03-09,2025-03-03,[GM]250224_무료진단신청_영상,Desktop,구분필요,-,기타,기타,기타,170,4,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-03,2025-03-03/2025-03-09,2025-03-03,[GM]250224_무료진단신청_영상,iPhone,구분필요,-,기타,기타,기타,3480,70,1.0,0,0,0.0,0.0,3480.0,애플,전환
2025-03,2025-03-03/2025-03-09,2025-03-04,250117_그로스마케터_그리팅,Android Smartphone,구분필요,-,기타,기타,기타,436,52,1.0,0,0,0.0,0.0,436.0,안드로이드,전환
2025-03,2025-03-03/2025-03-09,2025-03-04,250117_그로스마케터_그리팅,Desktop,구분필요,-,기타,기타,기타,8,1,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-03,2025-03-03/2025-03-09,2025-03-04,250117_그로스마케터_그리팅,iPhone,구분필요,-,기타,기타,기타,1329,154,6.0,0,0,0.0,0.0,221.5,애플,전환
2025-03,2025-03-03/2025-03-09,2025-03-04,250117_파트너즈_마케터_그리팅,Android Smartphone,구분필요,-,기타,기타,기타,742,90,1.0,0,0,0.0,0.0,742.0,안드로이드,전환
2025-03,2025-03-03/2025-03-09,2025-03-04,250117_파트너즈_마케터_그리팅,iPhone,구분필요,-,기타,기타,기타,1105,109,4.0,0,0,0.0,0.0,276.25,애플,전환
2025-03,2025-03-03/2025-03-09,2025-03-04,250123_그로스PM_그리팅,Android Smartphone,구분필요,-,기타,기타,기타,498,46,3.0,0,0,0.0,0.0,166.0,안드로이드,전환
2025-03,2025-03-03/2025-03-09,2025-03-04,250123_그로스PM_그리팅,iPad,구분필요,-,기타,기타,기타,11,2,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-03,2025-03-03/2025-03-09,2025-03-04,250123_그로스PM_그리팅,iPhone,구분필요,-,기타,기타,기타,1292,134,9.0,0,0,0.0,0.0,143.55555555555554,애플,전환
2025-03,2025-03-03/2025-03-09,2025-03-04,250123_데이터애널리스트_그리팅,Android Smartphone,구분필요,-,기타,기타,기타,799,92,6.0,0,0,0.0,0.0,133.16666666666666,안드로이드,전환
2025-03,2025-03-03/2025-03-09,2025-03-04,250123_데이터애널리스트_그리팅,Android Tablet,구분필요,-,기타,기타,기타,7,1,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-03,2025-03-03/2025-03-09,2025-03-04,250123_데이터애널리스트_그리팅,iPhone,구분필요,-,기타,기타,기타,1123,165,6.0,0,0,0.0,0.0,187.16666666666666,애플,전환
2025-03,2025-03-03/2025-03-09,2025-03-04,250123_세일즈매니저_그리팅,Android Smartphone,구분필요,-,기타,기타,기타,704,59,4.0,0,0,0.0,0.0,176.0,안드로이드,전환
2025-03,2025-03-03/2025-03-09,2025-03-04,250123_세일즈매니저_그리팅,iPhone,구분필요,-,기타,기타,기타,789,73,4.0,0,0,0.0,0.0,197.25,애플,전환
2025-03,2025-03-03/2025-03-09,2025-03-04,250211_세일즈파트너즈_그리팅,Android Smartphone,구분필요,-,기타,기타,기타,1211,157,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-03,2025-03-03/2025-03-09,2025-03-04,250211_세일즈파트너즈_그리팅,Android Tablet,구분필요,-,기타,기타,기타,2,1,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-03,2025-03-03/2025-03-09,2025-03-04,250211_세일즈파트너즈_그리팅,iPhone,구분필요,-,기타,기타,기타,916,71,1.0,0,0,0.0,0.0,916.0,애플,전환
2025-03,2025-03-03/2025-03-09,2025-03-04,[GM] 트래픽 세트,Android Smartphone,구분필요,-,기타,기타,기타,7431,338,22.0,0,0,0.0,0.0,337.77272727272725,안드로이드,트래픽
2025-03,2025-03-03/2025-03-09,2025-03-04,[GM] 트래픽 세트,Android Tablet,구분필요,-,기타,기타,기타,244,5,0.0,0,0,0.0,0.0,0.0,안드로이드,트래픽
2025-03,2025-03-03/2025-03-09,2025-03-04,[GM] 트래픽 세트,Desktop,구분필요,-,기타,기타,기타,8,1,0.0,0,0,0.0,0.0,0.0,웹,트래픽
2025-03,2025-03-03/2025-03-09,2025-03-04,[GM] 트래픽 세트,iPad,구분필요,-,기타,기타,기타,34,1,0.0,0,0,0.0,0.0,0.0,애플,트래픽
2025-03,2025-03-03/2025-03-09,2025-03-04,[GM] 트래픽 세트,iPhone,구분필요,-,기타,기타,기타,912,163,3.0,0,0,0.0,0.0,304.0,애플,트래픽
2025-03,2025-03-03/2025-03-09,2025-03-04,[GM]241121_프라이싱_2_신디자인,Android Smartphone,구분필요,-,기타,기타,기타,2949,42,1.0,0,0,0.0,0.0,2949.0,안드로이드,전환
2025-03,2025-03-03/2025-03-09,2025-03-04,[GM]241121_프라이싱_2_신디자인,Desktop,구분필요,-,기타,기타,기타,358,6,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-03,2025-03-03/2025-03-09,2025-03-04,[GM]241121_프라이싱_2_신디자인,iPad,구분필요,-,기타,기타,기타,52,1,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-03,2025-03-03/2025-03-09,2025-03-04,[GM]241121_프라이싱_2_신디자인,iPhone,구분필요,-,기타,기타,기타,2960,62,2.0,0,0,0.0,0.0,1480.0,애플,전환
2025-03,2025-03-03/2025-03-09,2025-03-04,[GM]250214_프라이싱_성장관리,Android Smartphone,구분필요,-,기타,기타,기타,4006,74,1.0,0,0,0.0,0.0,4006.0,안드로이드,전환
2025-03,2025-03-03/2025-03-09,2025-03-04,[GM]250214_프라이싱_성장관리,Desktop,구분필요,-,기타,기타,기타,104,17,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-03,2025-03-03/2025-03-09,2025-03-04,[GM]250214_프라이싱_성장관리,iPad,구분필요,-,기타,기타,기타,35,1,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-03,2025-03-03/2025-03-09,2025-03-04,[GM]250214_프라이싱_성장관리,iPhone,구분필요,-,기타,기타,기타,2217,65,1.0,0,0,0.0,0.0,2217.0,애플,전환
2025-03,2025-03-03/2025-03-09,2025-03-04,[GM]250224_무료진단신청_영상,Android Smartphone,구분필요,-,기타,기타,기타,2244,37,2.0,0,0,0.0,0.0,1122.0,안드로이드,전환
2025-03,2025-03-03/2025-03-09,2025-03-04,[GM]250224_무료진단신청_영상,Desktop,구분필요,-,기타,기타,기타,55,5,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-03,2025-03-03/2025-03-09,2025-03-04,[GM]250224_무료진단신청_영상,iPhone,구분필요,-,기타,기타,기타,2976,72,4.0,0,0,0.0,0.0,744.0,애플,전환
2025-03,2025-03-03/2025-03-09,2025-03-05,250117_그로스마케터_그리팅,Android Smartphone,구분필요,-,기타,기타,기타,745,81,1.0,0,0,0.0,0.0,745.0,안드로이드,전환
2025-03,2025-03-03/2025-03-09,2025-03-05,250117_그로스마케터_그리팅,iPhone,구분필요,-,기타,기타,기타,1261,146,6.0,0,0,0.0,0.0,210.16666666666666,애플,전환
2025-03,2025-03-03/2025-03-09,2025-03-05,250117_파트너즈_마케터_그리팅,Android Smartphone,구분필요,-,기타,기타,기타,823,73,2.0,0,0,0.0,0.0,411.5,안드로이드,전환
2025-03,2025-03-03/2025-03-09,2025-03-05,250117_파트너즈_마케터_그리팅,iPhone,구분필요,-,기타,기타,기타,1216,100,3.0,0,0,0.0,0.0,405.3333333333333,애플,전환
2025-03,2025-03-03/2025-03-09,2025-03-05,250123_그로스PM_그리팅,Android Smartphone,구분필요,-,기타,기타,기타,383,41,4.0,0,0,0.0,0.0,95.75,안드로이드,전환
2025-03,2025-03-03/2025-03-09,2025-03-05,250123_그로스PM_그리팅,Other,구분필요,-,기타,기타,기타,4,1,0.0,0,0,0.0,0.0,0.0,Other,전환
2025-03,2025-03-03/2025-03-09,2025-03-05,250123_그로스PM_그리팅,iPhone,구분필요,-,기타,기타,기타,1662,146,5.0,0,0,0.0,0.0,332.4,애플,전환
2025-03,2025-03-03/2025-03-09,2025-03-05,250123_데이터애널리스트_그리팅,Android Smartphone,구분필요,-,기타,기타,기타,911,98,8.0,0,0,0.0,0.0,113.875,안드로이드,전환
2025-03,2025-03-03/2025-03-09,2025-03-05,250123_데이터애널리스트_그리팅,iPhone,구분필요,-,기타,기타,기타,1242,138,3.0,0,0,0.0,0.0,414.0,애플,전환
2025-03,2025-03-03/2025-03-09,2025-03-05,250123_세일즈매니저_그리팅,Android Smartphone,구분필요,-,기타,기타,기타,1169,106,5.0,0,0,0.0,0.0,233.8,안드로이드,전환
2025-03,2025-03-03/2025-03-09,2025-03-05,250123_세일즈매니저_그리팅,Desktop,구분필요,-,기타,기타,기타,2,3,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-03,2025-03-03/2025-03-09,2025-03-05,250123_세일즈매니저_그리팅,iPhone,구분필요,-,기타,기타,기타,1036,90,3.0,0,0,0.0,0.0,345.3333333333333,애플,전환
2025-03,2025-03-03/2025-03-09,2025-03-05,250211_세일즈파트너즈_그리팅,Android Smartphone,구분필요,-,기타,기타,기타,1182,121,4.0,0,0,0.0,0.0,295.5,안드로이드,전환
2025-03,2025-03-03/2025-03-09,2025-03-05,250211_세일즈파트너즈_그리팅,Desktop,구분필요,-,기타,기타,기타,0,4,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-03,2025-03-03/2025-03-09,2025-03-05,250211_세일즈파트너즈_그리팅,iPhone,구분필요,-,기타,기타,기타,819,65,2.0,0,0,0.0,0.0,409.5,애플,전환
2025-03,2025-03-03/2025-03-09,2025-03-05,[GM] 트래픽 세트,Android Smartphone,구분필요,-,기타,기타,기타,6121,242,29.0,0,0,0.0,0.0,211.06896551724137,안드로이드,트래픽
2025-03,2025-03-03/2025-03-09,2025-03-05,[GM] 트래픽 세트,Android Tablet,구분필요,-,기타,기타,기타,118,3,1.0,0,0,0.0,0.0,118.0,안드로이드,트래픽
2025-03,2025-03-03/2025-03-09,2025-03-05,[GM] 트래픽 세트,iPad,구분필요,-,기타,기타,기타,61,3,0.0,0,0,0.0,0.0,0.0,애플,트래픽
2025-03,2025-03-03/2025-03-09,2025-03-05,[GM] 트래픽 세트,iPhone,구분필요,-,기타,기타,기타,1269,188,6.0,0,0,0.0,0.0,211.5,애플,트래픽
2025-03,2025-03-03/2025-03-09,2025-03-05,[GM] 트래픽 세트,iPod,구분필요,-,기타,기타,기타,6,1,0.0,0,0,0.0,0.0,0.0,iPod,트래픽
2025-03,2025-03-03/2025-03-09,2025-03-05,[GM]241121_프라이싱_2_신디자인,Android Smartphone,구분필요,-,기타,기타,기타,3140,32,1.0,0,0,0.0,0.0,3140.0,안드로이드,전환
2025-03,2025-03-03/2025-03-09,2025-03-05,[GM]241121_프라이싱_2_신디자인,Desktop,구분필요,-,기타,기타,기타,28,1,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-03,2025-03-03/2025-03-09,2025-03-05,[GM]241121_프라이싱_2_신디자인,iPhone,구분필요,-,기타,기타,기타,2122,36,1.0,0,0,0.0,0.0,2122.0,애플,전환
2025-03,2025-03-03/2025-03-09,2025-03-05,[GM]250214_프라이싱_성장관리,Android Smartphone,구분필요,-,기타,기타,기타,1669,35,1.0,0,0,0.0,0.0,1669.0,안드로이드,전환
2025-03,2025-03-03/2025-03-09,2025-03-05,[GM]250214_프라이싱_성장관리,Desktop,구분필요,-,기타,기타,기타,70,2,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-03,2025-03-03/2025-03-09,2025-03-05,[GM]250214_프라이싱_성장관리,iPhone,구분필요,-,기타,기타,기타,2360,58,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-03,2025-03-03/2025-03-09,2025-03-05,[GM]250224_무료진단신청_영상,Android Smartphone,구분필요,-,기타,기타,기타,2631,40,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-03,2025-03-03/2025-03-09,2025-03-05,[GM]250224_무료진단신청_영상,Desktop,구분필요,-,기타,기타,기타,222,5,1.0,0,0,0.0,0.0,222.0,웹,전환
2025-03,2025-03-03/2025-03-09,2025-03-05,[GM]250224_무료진단신청_영상,iPhone,구분필요,-,기타,기타,기타,2701,59,2.0,0,0,0.0,0.0,1350.5,애플,전환
2025-03,2025-03-03/2025-03-09,2025-03-06,250117_그로스마케터_그리팅,Android Smartphone,구분필요,-,기타,기타,기타,743,65,2.0,0,0,0.0,0.0,371.5,안드로이드,전환
2025-03,2025-03-03/2025-03-09,2025-03-06,250117_그로스마케터_그리팅,iPhone,구분필요,-,기타,기타,기타,1056,109,3.0,0,0,0.0,0.0,352.0,애플,전환
2025-03,2025-03-03/2025-03-09,2025-03-06,250117_파트너즈_마케터_그리팅,Android Smartphone,구분필요,-,기타,기타,기타,812,64,4.0,0,0,0.0,0.0,203.0,안드로이드,전환
2025-03,2025-03-03/2025-03-09,2025-03-06,250117_파트너즈_마케터_그리팅,Desktop,구분필요,-,기타,기타,기타,1,2,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-03,2025-03-03/2025-03-09,2025-03-06,250117_파트너즈_마케터_그리팅,Other,구분필요,-,기타,기타,기타,1,2,0.0,0,0,0.0,0.0,0.0,Other,전환
2025-03,2025-03-03/2025-03-09,2025-03-06,250117_파트너즈_마케터_그리팅,iPhone,구분필요,-,기타,기타,기타,928,73,3.0,0,0,0.0,0.0,309.3333333333333,애플,전환
2025-03,2025-03-03/2025-03-09,2025-03-06,250123_그로스PM_그리팅,Android Smartphone,구분필요,-,기타,기타,기타,600,57,1.0,0,0,0.0,0.0,600.0,안드로이드,전환
2025-03,2025-03-03/2025-03-09,2025-03-06,250123_그로스PM_그리팅,iPhone,구분필요,-,기타,기타,기타,1208,123,7.0,0,0,0.0,0.0,172.57142857142858,애플,전환
2025-03,2025-03-03/2025-03-09,2025-03-06,250123_데이터애널리스트_그리팅,Android Smartphone,구분필요,-,기타,기타,기타,801,62,1.0,0,0,0.0,0.0,801.0,안드로이드,전환
2025-03,2025-03-03/2025-03-09,2025-03-06,250123_데이터애널리스트_그리팅,iPhone,구분필요,-,기타,기타,기타,834,88,8.0,0,0,0.0,0.0,104.25,애플,전환
2025-03,2025-03-03/2025-03-09,2025-03-06,250123_세일즈매니저_그리팅,Android Smartphone,구분필요,-,기타,기타,기타,144,13,2.0,0,0,0.0,0.0,72.0,안드로이드,전환
2025-03,2025-03-03/2025-03-09,2025-03-06,250123_세일즈매니저_그리팅,iPhone,구분필요,-,기타,기타,기타,267,12,1.0,0,0,0.0,0.0,267.0,애플,전환
2025-03,2025-03-03/2025-03-09,2025-03-06,250211_세일즈파트너즈_그리팅,Android Smartphone,구분필요,-,기타,기타,기타,147,17,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-03,2025-03-03/2025-03-09,2025-03-06,250211_세일즈파트너즈_그리팅,iPhone,구분필요,-,기타,기타,기타,280,16,1.0,0,0,0.0,0.0,280.0,애플,전환
2025-03,2025-03-03/2025-03-09,2025-03-06,[GM] 트래픽 세트,Android Smartphone,구분필요,-,기타,기타,기타,6100,293,18.0,0,0,0.0,0.0,338.8888888888889,안드로이드,트래픽
2025-03,2025-03-03/2025-03-09,2025-03-06,[GM] 트래픽 세트,Android Tablet,구분필요,-,기타,기타,기타,225,17,3.0,0,0,0.0,0.0,75.0,안드로이드,트래픽
2025-03,2025-03-03/2025-03-09,2025-03-06,[GM] 트래픽 세트,iPad,구분필요,-,기타,기타,기타,64,1,1.0,0,0,0.0,0.0,64.0,애플,트래픽
2025-03,2025-03-03/2025-03-09,2025-03-06,[GM] 트래픽 세트,iPhone,구분필요,-,기타,기타,기타,768,91,2.0,0,0,0.0,0.0,384.0,애플,트래픽
2025-03,2025-03-03/2025-03-09,2025-03-06,[GM]241121_프라이싱_2_신디자인,Android Smartphone,구분필요,-,기타,기타,기타,1758,31,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-03,2025-03-03/2025-03-09,2025-03-06,[GM]241121_프라이싱_2_신디자인,Desktop,구분필요,-,기타,기타,기타,246,4,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-03,2025-03-03/2025-03-09,2025-03-06,[GM]241121_프라이싱_2_신디자인,iPhone,구분필요,-,기타,기타,기타,2341,44,1.0,0,0,0.0,0.0,2341.0,애플,전환
2025-03,2025-03-03/2025-03-09,2025-03-06,[GM]250214_프라이싱_성장관리,Android Smartphone,구분필요,-,기타,기타,기타,1700,39,1.0,0,0,0.0,0.0,1700.0,안드로이드,전환
2025-03,2025-03-03/2025-03-09,2025-03-06,[GM]250214_프라이싱_성장관리,Desktop,구분필요,-,기타,기타,기타,21,1,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-03,2025-03-03/2025-03-09,2025-03-06,[GM]250214_프라이싱_성장관리,iPhone,구분필요,-,기타,기타,기타,2963,54,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-03,2025-03-03/2025-03-09,2025-03-06,[GM]250224_무료진단신청_영상,Android Smartphone,구분필요,-,기타,기타,기타,3616,32,2.0,0,0,0.0,0.0,1808.0,안드로이드,전환
2025-03,2025-03-03/2025-03-09,2025-03-06,[GM]250224_무료진단신청_영상,Desktop,구분필요,-,기타,기타,기타,112,2,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-03,2025-03-03/2025-03-09,2025-03-06,[GM]250224_무료진단신청_영상,iPad,구분필요,-,기타,기타,기타,16,1,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-03,2025-03-03/2025-03-09,2025-03-06,[GM]250224_무료진단신청_영상,iPhone,구분필요,-,기타,기타,기타,1710,34,1.0,0,0,0.0,0.0,1710.0,애플,전환
2025-03,2025-03-03/2025-03-09,2025-03-07,250117_그로스마케터_그리팅,Android Smartphone,구분필요,-,기타,기타,기타,626,38,2.0,0,0,0.0,0.0,313.0,안드로이드,전환
2025-03,2025-03-03/2025-03-09,2025-03-07,250117_그로스마케터_그리팅,Desktop,구분필요,-,기타,기타,기타,0,1,0.0,0,0,0.0,0.0,0.0,웹,전환
